sample_id,dice_id,pip_index_in_dice,pip_value,dice_deg,pip_x_mm,pip_y_mm
739,1,4,5,296.8,-13.108,-10.574
739,1,5,5,296.8,-10.258,-9.075
739,2,1,3,260.9,-6.166,14.202
739,2,2,3,260.9,-5.108,12.614
739,2,3,3,260.9,-3.709,10.716
739,3,1,3,97.7,8.867,-10.762
739,3,2,3,97.7,7.182,-9.47
739,3,3,3,97.7,5.49,-8.12
740,1,1,2,67.3,9.087,6.409
740,1,2,2,67.3,7.577,9.995
740,2,1,3,144.6,-5.237,6.203
740,2,2,3,144.6,-7.254,5.975
740,2,3,3,144.6,-9.441,5.766
740,3,1,4,224.7,6.784,-0.013
740,3,2,4,224.7,8.863,-2.219
740,3,3,4,224.7,4.747,-2.229
740,3,4,4,224.7,6.664,-4.195
741,1,1,5,200.8,-1.556,-13.161
741,1,2,5,200.8,-0.531,-16.016
741,1,3,5,200.8,-2.405,-14.888
741,1,4,5,200.8,-4.419,-14.16
741,1,5,5,200.8,-3.51,-17.205
741,2,1,3,200.4,7.235,4.489
741,2,2,3,200.4,6.633,2.686
741,2,3,3,200.4,5.437,0.498
741,3,1,6,10.2,-15.286,4.833
741,3,2,6,10.2,-15.563,6.227
741,3,3,6,10.2,-15.789,7.503
741,3,4,6,10.2,-12.471,5.387
741,3,5,6,10.2,-12.512,6.858
741,3,6,6,10.2,-12.834,8.219
742,1,1,2,133.9,5.261,-10.165
742,1,2,2,133.9,1.127,-10.001
742,2,1,6,187.3,13.11,-4.982
742,2,2,6,187.3,13.361,-6.487
742,2,3,6,187.3,13.51,-8.118
742,2,4,6,187.3,10.17,-5.499
742,2,5,6,187.3,10.335,-6.712
742,2,6,6,187.3,10.635,-8.388
742,3,1,5,162.6,-10.447,4.805
742,3,2,5,162.6,-11.224,1.996
742,3,3,5,162.6,-12.336,3.889
742,3,4,5,162.6,-13.312,5.713
742,3,5,5,162.6,-14.332,2.675
743,1,1,4,337.9,-7.84,5.443
743,1,2,4,337.9,-6.635,8.258
743,1,3,4,337.9,-4.901,4.286
743,1,4,4,337.9,-3.804,7.108
743,2,1,6,236.1,-11.172,-6.573
743,2,2,6,236.1,-9.811,-7.253
743,2,3,6,236.1,-8.716,-8.136
743,2,4,6,236.1,-12.731,-8.979
743,2,5,6,236.1,-11.375,-9.784
743,2,6,6,236.1,-10.262,-10.563
743,3,1,1,178.2,1.663,10.141
744,1,1,6,253.6,13.063,-1.116
744,1,2,6,253.6,14.598,-1.379
744,1,3,6,253.6,15.876,-2.046
744,1,4,6,253.6,12.102,-4.033
744,1,5,6,253.6,13.842,-4.518
744,1,6,6,253.6,15.087,-4.973
744,2,1,5,2.1,9.811,5.675
744,2,2,5,2.1,9.802,8.672
744,2,3,5,2.1,11.305,7.338
744,2,4,5,2.1,12.804,5.691
744,2,5,5,2.1,12.764,8.732
744,3,1,1,39.1,1.073,8.287
745,1,1,6,43.3,6.514,-15.87
745,1,2,6,43.3,5.623,-14.66
745,1,3,6,43.3,4.6,-13.545
745,1,4,6,43.3,8.737,-13.92
745,1,5,6,43.3,7.782,-12.774
745,1,6,6,43.3,6.621,-11.687
745,2,1,3,123.5,0.66,-3.939
745,2,2,3,123.5,-1.521,-3.37
745,2,3,3,123.5,-3.41,-2.938
745,3,1,5,88.1,-1.697,8.26
745,3,2,5,88.1,-4.542,8.158
745,3,3,5,88.1,-3.194,9.927
745,3,4,5,88.1,-1.642,11.458
745,3,5,5,88.1,-4.716,11.382
746,1,1,4,109.1,-4.782,7.799
746,1,2,4,109.1,-7.778,7.084
746,1,3,4,109.1,-5.767,10.706
746,1,4,4,109.1,-8.718,9.598
746,2,1,6,197.0,-0.879,2.455
746,2,2,6,197.0,-0.459,1.396
746,2,3,6,197.0,0.243,-0.145
746,2,4,6,197.0,-3.523,1.731
746,2,5,6,197.0,-2.975,0.548
746,2,6,6,197.0,-2.939,-1.01
746,3,1,6,280.5,3.319,-4.549
746,3,2,6,280.5,5.039,-4.191
746,3,3,6,280.5,6.405,-4.131
746,3,4,6,280.5,3.976,-7.41
746,3,5,6,280.5,5.426,-7.196
746,3,6,6,280.5,6.674,-6.849
747,1,1,5,276.1,-8.477,13.668
747,1,2,5,276.1,-5.163,13.983
747,1,3,5,276.1,-6.611,12.442
747,1,4,5,276.1,-8.225,10.707
747,1,5,5,276.1,-4.999,10.93
747,2,1,3,86.0,3.378,8.211
747,2,2,3,86.0,1.926,9.644
747,2,3,3,86.0,0.611,11.243
747,3,1,1,253.4,5.004,-8.899
748,1,1,4,359.9,-1.673,4.989
748,1,2,4,359.9,-1.538,8.153
748,1,3,4,359.9,1.392,4.987
748,1,4,4,359.9,1.462,7.986
748,2,1,6,4.9,3.79,12.045
748,2,2,6,4.9,3.658,13.706
748,2,3,6,4.9,3.481,14.996
748,2,4,6,4.9,6.978,12.379
748,2,5,6,4.9,6.631,13.572
748,2,6,6,4.9,6.403,15.182
748,3,1,2,95.6,12.6,-3.827
748,3,2,2,95.6,9.501,-1.497
749,1,1,1,160.4,9.288,-1.921
749,2,1,5,209.3,-5.734,6.199
749,2,2,5,209.3,-4.261,3.693
749,2,3,5,209.3,-6.176,4.061
749,2,4,5,209.3,-8.247,4.761
749,2,5,5,209.3,-6.632,2.024
749,3,1,4,16.7,-8.382,-12.048
749,3,2,4,16.7,-9.141,-9.299
749,3,3,4,16.7,-5.484,-11.193
749,3,4,4,16.7,-6.258,-8.315
750,1,1,2,236.9,-7.841,3.554
750,1,2,2,236.9,-6.951,-0.681
750,2,1,1,206.4,-7.534,-9.682
750,3,1,1,118.5,0.799,11.656
751,1,1,5,46.5,0.881,-6.487
751,1,2,5,46.5,-1.26,-4.514
751,1,3,5,46.5,0.764,-4.497
751,1,4,5,46.5,2.863,-4.381
751,1,5,5,46.5,0.824,-2.239
751,2,1,2,16.3,-6.924,3.532
751,2,2,2,16.3,-4.759,7.257
751,3,1,4,313.9,-16.055,-1.551
751,3,2,4,313.9,-13.834,0.411
751,3,3,4,313.9,-13.995,-3.843
751,3,4,4,313.9,-11.722,-1.867
752,1,1,5,174.5,8.466,13.861
752,1,2,5,174.5,8.375,10.831
752,1,3,5,174.5,6.984,12.508
752,1,4,5,174.5,5.616,14.158
752,1,5,5,174.5,5.054,11.231
752,2,1,2,350.4,-12.429,-9.118
752,2,2,2,350.4,-9.006,-6.619
752,3,1,6,319.7,-7.615,7.299
752,3,2,6,319.7,-6.696,8.432
752,3,3,6,319.7,-5.827,9.5
752,3,4,6,319.7,-5.47,5.242
752,3,5,6,319.7,-4.603,6.558
752,3,6,6,319.7,-3.435,7.682
753,1,1,5,266.1,-13.535,8.161
753,1,2,5,266.1,-10.572,7.848
753,1,3,5,266.1,-12.27,6.601
753,1,4,5,266.1,-13.788,5.088
753,1,5,5,266.1,-10.622,5.115
753,2,1,5,267.0,1.389,7.304
753,2,2,5,267.0,4.536,7.276
753,2,3,5,267.0,2.913,5.638
753,2,4,5,267.0,1.266,4.671
753,2,5,5,267.0,4.139,4.356
753,3,1,2,64.7,-4.397,10.408
753,3,2,2,64.7,-5.925,14.257
754,1,1,1,54.7,12.584,3.833
754,2,1,1,66.5,3.171,-1.99
754,3,1,6,152.0,-11.885,2.503
754,3,2,6,152.0,-12.531,1.32
754,3,3,6,152.0,-13.225,-0.109
754,3,4,6,152.0,-14.469,3.789
754,3,5,6,152.0,-15.317,2.603
754,3,6,6,152.0,-15.939,1.469
755,1,1,6,245.6,-12.006,6.355
755,1,2,6,245.6,-10.49,5.688
755,1,3,6,245.6,-8.978,5.134
755,1,4,6,245.6,-13.209,3.437
755,1,5,6,245.6,-11.676,3.094
755,1,6,6,245.6,-10.221,2.197
755,2,1,5,172.0,10.456,7.72
755,2,2,5,172.0,9.914,4.805
755,2,3,5,172.0,8.641,6.13
755,2,4,5,172.0,7.255,8.234
755,2,5,5,172.0,7.121,5.303
755,3,1,6,155.8,7.38,-3.781
755,3,2,6,155.8,6.575,-5.174
755,3,3,6,155.8,5.96,-6.53
755,3,4,6,155.8,4.394,-2.457
755,3,5,6,155.8,3.867,-3.77
755,3,6,6,155.8,3.223,-5.338
756,1,1,4,23.2,9.503,1.233
756,1,2,4,23.2,8.246,3.874
756,1,3,4,23.2,12.05,2.264
756,1,4,4,23.2,11.163,4.91
756,2,1,6,133.4,-7.318,-5.863
756,2,2,6,133.4,-8.329,-6.682
756,2,3,6,133.4,-9.353,-7.877
756,2,4,6,133.4,-9.463,-3.894
756,2,5,6,133.4,-10.27,-4.72
756,2,6,6,133.4,-11.477,-5.847
756,3,1,2,95.3,-4.532,1.411
756,3,2,2,95.3,-7.854,4.168
757,1,1,6,274.3,-4.327,-8.387
757,1,2,6,274.3,-2.616,-8.01
757,1,3,6,274.3,-1.354,-8.259
757,1,4,6,274.3,-4.136,-11.255
757,1,5,6,274.3,-2.579,-11.284
757,1,6,6,274.3,-0.982,-11.181
757,2,1,3,36.4,7.736,8.522
757,2,2,3,36.4,8.095,10.247
757,2,3,3,36.4,8.534,12.509
757,3,1,5,259.6,-10.433,9.45
757,3,2,5,259.6,-7.376,8.77
757,3,3,5,259.6,-8.973,7.694
757,3,4,5,259.6,-10.732,6.479
757,3,5,5,259.6,-7.741,6.061
758,1,1,6,158.5,-10.521,-2.475
758,1,2,6,158.5,-11.301,-3.858
758,1,3,6,158.5,-11.728,-5.133
758,1,4,6,158.5,-13.66,-1.463
758,1,5,6,158.5,-13.992,-2.877
758,1,6,6,158.5,-14.441,-4.069
758,2,1,5,87.9,14.889,-0.486
758,2,2,5,87.9,11.789,-0.178
758,2,3,5,87.9,13.361,1.015
758,2,4,5,87.9,14.871,2.575
758,2,5,5,87.9,12.009,2.615
758,3,1,1,330.2,-3.955,-1.537
759,1,1,4,169.8,9.962,4.895
759,1,2,4,169.8,9.184,1.89
759,1,3,4,169.8,6.783,5.375
759,1,4,4,169.8,6.272,2.435
759,2,1,2,34.3,0.373,-2.932
759,2,2,2,34.3,1.135,1.15
759,3,1,5,301.6,-4.907,-13.026
759,3,2,5,301.6,-2.604,-11.694
759,3,3,5,301.6,-2.739,-13.697
759,3,4,5,301.6,-3.452,-15.678
759,3,5,5,301.6,-0.914,-14.382
760,1,1,1,291.1,5.742,6.519
760,2,1,5,202.9,-4.815,-4.712
760,2,2,5,202.9,-3.62,-7.625
760,2,3,5,202.9,-5.748,-6.728
760,2,4,5,202.9,-7.543,-6.026
760,2,5,5,202.9,-6.283,-8.782
760,3,1,1,124.3,-7.574,9.248
761,1,1,3,146.1,11.099,6.587
761,1,2,3,146.1,9.143,6.222
761,1,3,3,146.1,7.031,5.729
761,2,1,2,293.4,12.292,0.787
761,2,2,2,293.4,16.333,-0.973
761,3,1,6,72.7,-10.189,-9.087
761,3,2,6,72.7,-11.832,-9.02
761,3,3,6,72.7,-13.178,-8.471
761,3,4,6,72.7,-9.494,-6.497
761,3,5,6,72.7,-10.823,-6.232
761,3,6,6,72.7,-12.289,-5.53
762,1,1,3,259.9,11.15,-8.085
762,1,2,3,259.9,12.424,-10.059
762,1,3,3,259.9,13.581,-11.687
762,2,1,1,43.3,0.913,10.625
762,3,1,3,19.0,-9.285,-6.699
762,3,2,3,19.0,-8.534,-4.62
762,3,3,3,19.0,-7.445,-2.834
763,1,1,1,329.2,13.739,-0.517
763,2,1,2,296.7,5.052,-8.569
763,2,2,2,296.7,8.995,-9.997
763,3,1,3,26.3,0.048,12.38
763,3,2,3,26.3,0.908,14.5
763,3,3,3,26.3,1.188,16.514
764,1,1,4,238.6,15.515,2.54
764,1,2,4,238.6,18.0,0.96
764,1,3,4,238.6,13.997,-0.006
764,1,4,4,238.6,16.42,-1.637
764,2,1,4,349.7,-7.808,-2.125
764,2,2,4,349.7,-7.291,0.73
764,2,3,4,349.7,-4.758,-2.665
764,2,4,4,349.7,-4.305,0.528
764,3,1,3,240.5,12.501,-5.826
764,3,2,3,240.5,12.966,-7.801
764,3,3,3,240.5,13.382,-9.704
765,1,1,1,110.6,-7.791,-6.613
765,2,1,6,31.6,-7.973,3.103
765,2,2,6,31.6,-8.647,4.375
765,2,3,6,31.6,-9.587,5.785
765,2,4,6,31.6,-5.392,4.932
765,2,5,6,31.6,-6.1,6.145
765,2,6,6,31.6,-6.968,7.365
765,3,1,6,196.3,9.346,-1.654
765,3,2,6,196.3,9.775,-3.014
765,3,3,6,196.3,10.052,-4.471
765,3,4,6,196.3,6.622,-2.502
765,3,5,6,196.3,6.989,-4.02
765,3,6,6,196.3,7.17,-5.238
766,1,1,4,151.4,-5.053,-11.184
766,1,2,4,151.4,-6.63,-13.887
766,1,3,4,151.4,-7.826,-9.952
766,1,4,4,151.4,-9.105,-12.465
766,2,1,1,143.6,4.103,9.713
766,3,1,6,38.6,13.658,0.659
766,3,2,6,38.6,12.626,1.857
766,3,3,6,38.6,11.825,3.164
766,3,4,6,38.6,15.827,2.667
766,3,5,6,38.6,15.132,3.724
766,3,6,6,38.6,14.211,4.822
767,1,1,5,276.8,1.005,10.706
767,1,2,5,276.8,3.92,10.946
767,1,3,5,276.8,2.768,9.417
767,1,4,5,276.8,1.368,7.808
767,1,5,5,276.8,4.415,8.051
767,2,1,5,296.6,10.757,-4.702
767,2,2,5,296.6,13.476,-3.241
767,2,3,5,296.6,12.957,-5.374
767,2,4,5,296.6,12.022,-7.345
767,2,5,5,296.6,14.778,-6.161
767,3,1,4,87.4,-2.646,-5.505
767,3,2,4,87.4,-5.773,-5.257
767,3,3,4,87.4,-2.722,-2.371
767,3,4,4,87.4,-5.472,-2.23
768,1,1,3,106.4,-8.776,-2.629
768,1,2,3,106.4,-10.632,-1.563
768,1,3,3,106.4,-12.349,-0.688
768,2,1,3,279.2,-1.144,10.07
768,2,2,3,279.2,0.483,8.838
768,2,3,3,279.2,2.419,7.467
768,3,1,4,158.5,15.3,5.841
768,3,2,4,158.5,14.236,3.138
768,3,3,4,158.5,12.135,7.071
768,3,4,4,158.5,11.207,4.202
769,1,1,4,260.5,-12.141,-1.624
769,1,2,4,260.5,-9.1,-2.153
769,1,3,4,260.5,-12.81,-4.501
769,1,4,4,260.5,-9.705,-5.173
769,2,1,2,319.1,9.542,-4.145
769,2,2,2,319.1,13.635,-3.877
769,3,1,5,201.9,-0.278,-13.461
769,3,2,5,201.9,0.759,-16.384
769,3,3,5,201.9,-1.055,-15.577
769,3,4,5,201.9,-3.028,-14.463
769,3,5,5,201.9,-2.016,-17.37
770,1,1,6,345.1,3.891,1.189
770,1,2,6,345.1,4.104,2.572
770,1,3,6,345.1,4.558,3.9
770,1,4,6,345.1,6.824,0.371
770,1,5,6,345.1,6.983,1.614
770,1,6,6,345.1,7.582,3.342
770,2,1,6,76.9,7.359,11.178
770,2,2,6,76.9,5.555,11.411
770,2,3,6,76.9,4.275,11.837
770,2,4,6,76.9,7.993,14.01
770,2,5,6,76.9,6.537,14.592
770,2,6,6,76.9,4.942,14.755
770,3,1,4,84.8,11.218,-7.216
770,3,2,4,84.8,8.097,-6.979
770,3,3,4,84.8,11.174,-4.158
770,3,4,4,84.8,8.531,-3.812
771,1,1,4,137.0,1.792,-11.244
771,1,2,4,137.0,-0.207,-13.462
771,1,3,4,137.0,-0.341,-9.153
771,1,4,4,137.0,-2.266,-11.339
771,2,1,3,124.2,-1.094,-2.938
771,2,2,3,124.2,-3.066,-2.56
771,2,3,3,124.2,-5.335,-2.184
771,3,1,4,228.4,-15.638,1.956
771,3,2,4,228.4,-13.059,0.298
771,3,3,4,228.4,-17.53,-0.517
771,3,4,4,228.4,-15.387,-2.473
772,1,1,4,232.2,-6.363,9.971
772,1,2,4,232.2,-3.977,8.185
772,1,3,4,232.2,-8.095,7.513
772,1,4,4,232.2,-5.567,5.768
772,2,1,2,209.9,7.629,-11.564
772,2,2,2,209.9,6.421,-15.336
772,3,1,1,61.3,12.997,5.804
773,1,1,6,23.2,13.299,-1.091
773,1,2,6,23.2,12.697,0.081
773,1,3,6,23.2,12.274,1.591
773,1,4,6,23.2,16.203,-0.05
773,1,5,6,23.2,15.497,1.399
773,1,6,6,23.2,15.001,2.787
773,2,1,2,235.4,1.022,1.956
773,2,2,2,235.4,1.453,-2.64
773,3,1,3,322.9,3.029,-13.664
773,3,2,3,322.9,5.205,-13.295
773,3,3,3,322.9,7.11,-13.174
774,1,1,4,30.6,-10.257,-11.426
774,1,2,4,30.6,-11.522,-9.075
774,1,3,4,30.6,-7.555,-10.101
774,1,4,4,30.6,-9.332,-7.592
774,2,1,2,112.0,2.77,7.51
774,2,2,2,112.0,-1.33,9.158
774,3,1,2,141.5,13.665,4.047
774,3,2,2,141.5,9.412,3.424
775,1,1,1,135.6,-1.403,14.72
775,2,1,6,197.6,-1.64,-0.777
775,2,2,6,197.6,-1.314,-2.218
775,2,3,6,197.6,-0.692,-3.688
775,2,4,6,197.6,-4.393,-1.759
775,2,5,6,197.6,-4.016,-3.268
775,2,6,6,197.6,-3.553,-4.592
775,3,1,6,97.3,-1.151,-13.71
775,3,2,6,97.3,-2.489,-13.972
775,3,3,6,97.3,-4.409,-14.164
775,3,4,6,97.3,-1.462,-10.73
775,3,5,6,97.3,-3.139,-10.852
775,3,6,6,97.3,-4.624,-11.11
776,1,1,1,248.7,-4.176,15.31
776,2,1,6,301.4,-0.065,0.789
776,2,2,6,301.4,1.3,1.731
776,2,3,6,301.4,2.421,2.177
776,2,4,6,301.4,1.499,-1.779
776,2,5,6,301.4,2.9,-1.161
776,2,6,6,301.4,4.104,-0.248
776,3,1,4,188.1,8.097,13.912
776,3,2,4,188.1,8.327,10.99
776,3,3,4,188.1,5.062,13.524
776,3,4,4,188.1,5.389,10.61
777,1,1,1,46.2,5.903,-3.116
777,2,1,4,221.7,-6.714,6.215
777,2,2,4,221.7,-4.615,3.839
777,2,3,4,221.7,-8.844,4.225
777,2,4,4,221.7,-6.841,1.897
777,3,1,6,58.1,4.093,8.358
777,3,2,6,58.1,2.782,9.275
777,3,3,6,58.1,1.586,9.99
777,3,4,6,58.1,5.489,10.868
777,3,5,6,58.1,4.335,11.581
777,3,6,6,58.1,3.106,12.476
778,1,1,1,248.2,8.821,-11.298
778,2,1,2,245.8,-4.136,-9.24
778,2,2,2,245.8,-2.728,-13.063
778,3,1,2,98.4,-7.95,3.979
778,3,2,2,98.4,-11.292,6.538
779,1,1,5,306.8,8.097,-6.743
779,1,2,5,306.8,10.78,-4.799
779,1,3,5,306.8,10.421,-6.992
779,1,4,5,306.8,10.066,-9.032
779,1,5,5,306.8,12.57,-7.273
779,2,1,6,216.2,-4.827,-5.154
779,2,2,6,216.2,-4.136,-6.528
779,2,3,6,216.2,-3.17,-7.726
779,2,4,6,216.2,-7.344,-7.163
779,2,5,6,216.2,-6.41,-8.266
779,2,6,6,216.2,-5.674,-9.536
779,3,1,2,104.4,5.069,2.946
779,3,2,2,104.4,1.411,4.952
780,1,1,5,240.6,11.572,12.434
780,1,2,5,240.6,14.415,10.789
780,1,3,5,240.6,12.091,10.381
780,1,4,5,240.6,10.068,9.921
780,1,5,5,240.6,12.824,8.37
780,2,1,5,345.7,-7.023,-7.435
780,2,2,5,345.7,-6.321,-4.576
780,2,3,5,345.7,-5.256,-6.238
780,2,4,5,345.7,-4.076,-8.211
780,2,5,5,345.7,-3.44,-5.418
780,3,1,2,55.3,1.502,-17.76
780,3,2,2,55.3,0.97,-13.296
781,1,1,4,131.4,-4.113,7.074
781,1,2,4,131.4,-6.77,5.007
781,1,3,4,131.4,-6.482,9.456
781,1,4,4,131.4,-8.5,7.316
781,2,1,5,25.3,-7.614,-14.412
781,2,2,5,25.3,-8.801,-11.679
781,2,3,5,25.3,-6.934,-12.464
781,2,4,5,25.3,-4.853,-13.212
781,2,5,5,25.3,-6.186,-10.359
781,3,1,4,111.3,7.307,7.292
781,3,2,4,111.3,4.564,6.117
781,3,3,4,111.3,6.24,9.683
781,3,4,4,111.3,3.489,8.815
782,1,1,6,2.0,0.651,10.17
782,1,2,6,2.0,0.85,11.802
782,1,3,6,2.0,0.602,13.283
782,1,4,6,2.0,3.952,10.309
782,1,5,6,2.0,3.807,11.949
782,1,6,6,2.0,3.843,13.319
782,2,1,6,269.1,-3.711,2.465
782,2,2,6,269.1,-2.15,2.447
782,2,3,6,269.1,-0.827,2.358
782,2,4,6,269.1,-3.831,-0.665
782,2,5,6,269.1,-2.374,-0.554
782,2,6,6,269.1,-0.664,-0.791
782,3,1,6,305.0,7.763,-6.71
782,3,2,6,305.0,8.737,-5.86
782,3,3,6,305.0,10.126,-5.037
782,3,4,6,305.0,9.364,-9.275
782,3,5,6,305.0,10.65,-8.383
782,3,6,6,305.0,11.751,-7.448
783,1,1,2,62.5,-1.59,-10.48
783,1,2,2,62.5,-2.748,-6.363
783,2,1,2,68.7,-10.355,-2.868
783,2,2,2,68.7,-12.155,1.128
783,3,1,6,313.3,8.114,-3.361
783,3,2,6,313.3,9.069,-2.248
783,3,3,6,313.3,10.256,-1.297
783,3,4,6,313.3,10.191,-5.365
783,3,5,6,313.3,11.099,-4.434
783,3,6,6,313.3,12.261,-3.331
784,1,1,2,209.6,-5.956,15.577
784,1,2,2,209.6,-7.162,11.689
784,2,1,3,157.9,-10.115,2.268
784,2,2,3,157.9,-12.063,1.484
784,2,3,3,157.9,-14.244,0.6
784,3,1,1,199.7,3.533,-12.935
785,1,1,5,47.9,-9.815,-7.257
785,1,2,5,47.9,-12.12,-5.275
785,1,3,5,47.9,-9.961,-5.223
785,1,4,5,47.9,-7.894,-4.994
785,1,5,5,47.9,-10.034,-2.99
785,2,1,2,262.4,2.556,-4.546
785,2,2,2,262.4,4.828,-7.865
785,3,1,2,60.5,4.502,5.347
785,3,2,2,60.5,3.28,9.537
786,1,1,1,4.6,0.62,-5.721
786,2,1,6,180.9,11.749,1.962
786,2,2,6,180.9,11.742,0.303
786,2,3,6,180.9,11.583,-1.24
786,2,4,6,180.9,8.738,1.953
786,2,5,6,180.9,8.801,0.487
786,2,6,6,180.9,8.704,-0.88
786,3,1,3,15.5,-3.754,9.641
786,3,2,3,15.5,-2.582,11.491
786,3,3,3,15.5,-1.439,13.137
787,1,1,1,308.4,-11.874,-0.355
787,2,1,2,170.0,9.093,7.767
787,2,2,2,170.0,5.591,5.296
787,3,1,4,326.9,3.374,-9.817
787,3,2,4,326.9,5.032,-7.367
787,3,3,4,326.9,5.732,-11.338
787,3,4,4,326.9,7.643,-8.983
788,1,1,4,168.5,12.026,8.309
788,1,2,4,168.5,11.706,5.181
788,1,3,4,168.5,9.15,8.789
788,1,4,4,168.5,8.459,5.843
788,2,1,3,76.5,2.594,-15.587
788,2,2,3,76.5,1.507,-13.984
788,2,3,3,76.5,0.486,-12.077
788,3,1,5,226.4,14.267,-2.278
788,3,2,5,226.4,16.378,-4.204
788,3,3,5,226.4,14.1,-4.237
788,3,4,5,226.4,12.004,-4.324
788,3,5,5,226.4,14.252,-6.512
789,1,1,4,312.9,-6.779,-9.522
789,1,2,4,312.9,-4.483,-7.615
789,1,3,4,312.9,-4.658,-11.671
789,1,4,4,312.9,-2.522,-9.879
789,2,1,1,306.4,3.895,-10.385
789,3,1,1,135.1,-14.623,-5.468
790,1,1,3,52.0,6.112,-13.635
790,1,2,3,52.0,5.516,-11.796
790,1,3,3,52.0,5.265,-9.335
790,2,1,2,165.1,15.038,0.727
790,2,2,2,165.1,11.462,-1.384
790,3,1,5,240.0,-9.387,-7.387
790,3,2,5,240.0,-6.884,-9.036
790,3,3,5,240.0,-8.814,-9.599
790,3,4,5,240.0,-10.752,-10.408
790,3,5,5,240.0,-8.242,-11.518
791,1,1,5,87.1,-2.915,10.515
791,1,2,5,87.1,-6.105,10.603
791,1,3,5,87.1,-4.222,11.984
791,1,4,5,87.1,-2.76,13.622
791,1,5,5,87.1,-5.647,13.609
791,2,1,4,148.4,11.184,1.74
791,2,2,4,148.4,9.741,-0.675
791,2,3,4,148.4,8.723,3.326
791,2,4,4,148.4,6.883,0.771
791,3,1,2,341.1,-1.735,-7.941
791,3,2,2,341.1,2.014,-5.989
792,1,1,5,254.1,-1.433,-9.486
792,1,2,5,254.1,1.62,-10.423
792,1,3,5,254.1,-0.501,-11.637
792,1,4,5,254.1,-2.441,-12.464
792,1,5,5,254.1,0.574,-13.199
792,2,1,6,204.3,7.489,-3.44
792,2,2,6,204.3,8.056,-4.667
792,2,3,6,204.3,8.713,-6.217
792,2,4,6,204.3,4.732,-4.561
792,2,5,6,204.3,5.389,-6.021
792,2,6,6,204.3,5.874,-7.34
792,3,1,4,170.3,-8.744,-0.059
792,3,2,4,170.3,-9.346,-2.79
792,3,3,4,170.3,-11.978,0.596
792,3,4,4,170.3,-12.371,-2.718
793,1,1,3,168.4,-1.482,-13.4
793,1,2,3,168.4,-3.086,-14.704
793,1,3,3,168.4,-5.046,-15.831
793,2,1,5,186.5,9.517,0.914
793,2,2,5,186.5,9.459,-2.408
793,2,3,5,186.5,7.936,-1.045
793,2,4,5,186.5,6.323,0.371
793,2,5,5,186.5,6.437,-2.589
793,3,1,1,299.8,3.955,11.512
794,1,1,3,347.6,10.648,-2.94
794,1,2,3,347.6,12.463,-1.768
794,1,3,3,347.6,14.35,-0.636
794,2,1,4,15.3,-13.288,-7.342
794,2,2,4,15.3,-14.133,-4.403
794,2,3,4,15.3,-10.561,-6.624
794,2,4,4,15.3,-11.258,-3.656
794,3,1,5,359.3,9.206,5.62
794,3,2,5,359.3,9.344,8.445
794,3,3,5,359.3,10.702,7.064
794,3,4,5,359.3,12.28,5.637
794,3,5,5,359.3,12.267,8.402
795,1,1,1,80.8,-8.876,-10.042
795,2,1,1,217.1,0.73,-10.967
795,3,1,5,18.1,5.372,-6.813
795,3,2,5,18.1,4.258,-4.146
795,3,3,5,18.1,6.153,-5.113
795,3,4,5,18.1,8.022,-5.945
795,3,5,5,18.1,7.203,-3.104
796,1,1,4,187.6,9.932,6.4
796,1,2,4,187.6,10.208,3.428
796,1,3,4,187.6,7.014,6.012
796,1,4,4,187.6,7.394,3.245
796,2,1,4,353.0,-11.904,-6.739
796,2,2,4,353.0,-11.866,-3.748
796,2,3,4,353.0,-9.026,-7.263
796,2,4,4,353.0,-8.785,-4.078
796,3,1,5,150.7,-5.507,-12.857
796,3,2,5,150.7,-6.981,-15.337
796,3,3,5,150.7,-7.62,-13.274
796,3,4,5,150.7,-8.078,-11.384
796,3,5,5,150.7,-9.541,-14.007
797,1,1,5,220.9,0.443,17.736
797,1,2,5,220.9,2.603,15.42
797,1,3,5,220.9,0.521,15.577
797,1,4,5,220.9,-1.685,15.81
797,1,5,5,220.9,0.207,13.583
797,2,1,6,35.6,8.984,-7.96
797,2,2,6,35.6,7.866,-6.405
797,2,3,6,35.6,7.092,-5.41
797,2,4,6,35.6,11.256,-6.22
797,2,5,6,35.6,10.556,-4.77
797,2,6,6,35.6,9.626,-3.518
797,3,1,1,52.5,-6.094,9.886
798,1,1,1,20.8,-1.474,-4.132
798,2,1,1,348.9,14.425,-2.488
798,3,1,2,89.0,9.978,-11.831
798,3,2,2,89.0,7.094,-8.663
799,1,1,5,111.6,5.107,2.901
799,1,2,5,111.6,2.346,1.887
799,1,3,5,111.6,3.124,3.869
799,1,4,5,111.6,3.886,5.764
799,1,5,5,111.6,0.968,4.688
799,2,1,4,293.0,10.866,-2.566
799,2,2,4,293.0,13.455,-1.266
799,2,3,4,293.0,12.106,-5.02
799,2,4,4,293.0,14.795,-4.151
799,3,1,3,264.2,9.56,8.362
799,3,2,3,264.2,10.911,6.536
799,3,3,3,264.2,12.298,5.144
800,1,1,5,134.3,6.149,-5.232
800,1,2,5,134.3,4.043,-7.473
800,1,3,5,134.3,4.006,-5.344
800,1,4,5,134.3,4.004,-3.015
800,1,5,5,134.3,1.852,-5.227
800,2,1,6,141.3,11.096,-11.739
800,2,2,6,141.3,9.975,-13.023
